Grade,Text,Source,,,
storms. In spring the pools look their best, when plants are in full splendor. By summer the pools are
dry and look only like a dry pothole, (See illustration of pool cycles and typical cross section.) A vernal
pool does not dry by soaking into the ground; the layer of clay or rock underneath the pool prevents
the water from soaking through. Instead they dry out from evaporation, or use by the plants. The mima
mounds are not impervious so one pool tends to drain into another. Therefore, the pools have to be on
flat land; the pools cannot be on a slope or the water would run off, and the pools would not be filled.
[Illustration here]
Typical Cross Section of Vernal Pool
[Illustration here]
Vernal Pool Cycle
WHY VERNAL POOLS ARE SO IMPORTANT
Vernal pools are a very rare, specific habitat. Hardly any are left, so we don’t have many to lose.
There used to be vernal pools on many of the mesas and terraces of San Diego County, and the Central
Valley of California. Now there are almost no vernal pools in the Central Valley, and an estimated 97%
have been lost in San Diego County. An estimated 80% of the remaining pools in San Diego are located
on Miramar Naval Air Station. (See map, next page.)
[Illustration here]
Vernal Pool Distribution, San Diego County
It does not take much to disturb a vernal pool. Even grazing or off road vehicle use in the
summer, when pool species are dormant and people could think they are just a dry hole, can damage
them. Most are disturbed by grading and flattening of their habitat, or by breakup of the impervious
layer. With just flat land there would be no depressions for vernal pools to form; what would form would
be “vernal mud”. With no impervious layer the water would just sink into the ground, and would be there
only for a short period of time, not enough for wetland plants.
The mima mounds have to be protected too. If the watershed for the pools is changed, the
condition of the pools changes. If there isn’t enough water from runoff, then all plant or animal life in
them disappears, because they need enough moisture at the right time, to live. If there is too much
water, then the pool may turn into another kind of wetland, such as a bog.
Although people have begun to study them, there is still a lot to learn. One thing scientists know
is that they are a part of a larger environment. Many animals travel from other areas to feed on plants or
animals, or drink from the vernal pools. For example, water fowl from many other places will stop at the
pools to eat the fairy shrimp and snack on the plants.
Vernal pools have a large assortment of rare and exotic flora and fauna (plants and animals).
Five of them are on the federal list of endangered species, and one more is a candidate for listing. The
plants and animals in vernal pools are unusual because they have only developed recently compared to
other changes in evolution. As scientists study the pools more intently they are finding more and more
unknown species. There are temporary pools in other places around the world, but California’s vernal
pools are different because of their long drought phase, which causes the plants and animals to adapt to
the climate. They go into a dormant phase. For example, fairy shrimp lay eggs before the drought which
hatch when it gets moist enough to be active. Some plants, in a short period of time, develop seeds;
others appear to die out, but quickly spout again from the rain. Many of these species cannot survive
outside vernal pools, and some are “endemic” (species found only in a very restricted geographical area).
PROTECTION TECHNIQUES
The first step is to try to keep development away from vernal pools. But to do this you first need
to know where the pools are. Thanks to regional mapping efforts, existing vernal pools have been fairly
well identified in San Diego County. There are already laws against disturbances of vernal pools. You could go to jail or get fined
a large sum of money for disturbing a wetland. The U.S. Fish and Wildlife Service protects the listed
endangered species present, and the U. S. Army Corps of Engineers makes sure you don’t fill any kind
of wetland habitat, including vernal pools. The local office of the U.S. Army Corps of Engineers has
submitted a proposal to Washington for a stricter permit process for vernal pools.
When possible the vernal pools should be part of a large preserve of open space. That way
the pools would not be isolated islands, but part of their natural communities, and would be protected
by a buffer of distance. Fences should not be put directly around the vernal pools unless it cannot be
avoided, because it would keep some animals out, such as rabbits which spread plant seeds around
when they eat them.
It is important to educate people about vernal pools so they know how important they are
and what they look like, and so they know how to preserve them. To see how much education may be
needed in San Diego, I surveyed ninety-two people (forty-two adults and fifty elementary students to try
to cover all age groups). I asked them if they had heard of vernal pools, and if they knew what they were.
About 21% thought they had heard of them, but only 7% really knew what they were. (See pie chart.) I
found that much education is needed.
[Illustration here]
Survey Results
At N.A.S. Miramar the Station botanist has been putting articles dealing with vernal pools in
almost every issue of the base newspaper. Now most people on the base know about vernal pools, and
know how valuable they are.
RECOGNIZING AN ASSET
Education is a key to preserving vernal pools. Vernal pools are very unique and we do not
have many to lose. Making new ones does not work. Studies done at the University of California, Santa
Barbara, have shown that after five years their complexity goes down.
First, vernal pools must be protected. There could be different ranges of accessibility, from
remote (available to research only), somewhat accessible (good for guided seasonal visits), to readily
accessible (which may have to be protected by fencing or supervision). The most accessible ones would
be a great educational opportunity for the general public. The pools closer to development could be
developed into nature centers, with raised boardwalks to protect the habitat, as is done over the hot
springs in Yellowstone. (See illustration.)
[Illustration here]
Cross Section of Possible Nature Center
Interpretive signs and docents could provide information. Being very unique, vernal pools would
make interesting learning centers. People would learn how the plants and animals adapt to the seasonal
changes. This would teach people the importance of vernal pools, how complex they are, how to identify
them, and how to preserve them when wet or dry. A park in the Sacramento area has an adjacent
vernal pool with hiking trails around it; and it seems to work there because the people there know how
important and delicate it is.
Ecotourism, a popular concept now, would be another idea. San Diego is a place where tourists
already come. The very climate and geography that brings people here is what created vernal pools.
Ecotourism would be easy to add to the other attractions, and would indirectly benefit the city. A tour
company might be authorized to place advertisements to bring people to learn the importance of
vernal pools and their ecosystem. With many people outside San Diego knowing about vernal pools and
concerned about their well-being, there would be widespread support for vernal pool protection. CONCLUSION
The problem of endangering vernal pools will not go away, because the City will need more
land to develop. However, vernal pools remain a rare and unique wetland, and need protection. Even
though there are laws made to protect them, pools are still being lost. Education is needed. Widespread
education showing how important vernal pools are, and how easy they are to disturb, will create
widespread support for protection.
A balance between expansion and preservation will not come easily, but if the public views
vernal pools as a geographical asset, the balance will shift toward long-term vernal pool preservation.
BIBLIOGRAPHY",http://www.corestandards.org/assets/Appendix_C.pdf,,,
8,"What I like doing best is playing football, mainly because it is one of my best sports. One of the greatest things about it, in my opinion, is the anticipation, wondering what the other players are thinking about what you might do. Football is a physical game, of course, but it’s the mental aspect that I appreciate the most. At times football can get grueling, which makes the game even more exciting. The first time you make contact with another player (even with all that equipment) you get very sore. That is true for everyone, but in time you get used to the aches and pains. After awhile, you develop mental discipline, which allows you to ignore some of the pain. The mental discipline then allows you to go all out, to unload everything you have, every play. That’s how you win games, everyone going all out, giving 110%. The game takes concentration, just as much as any other sport, if not more. You develop this aspect in practice. That is why it is so important to have hours and hours of it. Mentally, you have to get over the fear, the fear of eleven madmen waiting for chance to make you eat dirt. And that comes through practice. Once you overcome the fear, you can concentrate on the more important things, like anticipating the other guy’s next move. Studying the playbook and talking with other players also helps. During the game, your mind clears of all thoughts. These thoughts become instinct. You have to react, and react quickly, and you develop reactions and instinct in practice. For example, when you’re carrying the ball or about to make a tackle, you want to make sure you have more momentum than the other guy. If you don’t you’ll be leveled. But, you should react instinctively to that situation by increasing your momentum. Playing defense, all you want to do is hit the man with the ball, hit him hard. Right when you unload for a stick, all your body tightens. Then you feel the impact. After you regain your thoughts, you wonder if you’re all right. You wait for your brain to get the pain signal from the nerves. Even so, if you do get that signal, which is always the case, you keep right on playing. You can’t let that experience shake your concentration. On offense, while playing receiver, you can actually “hear” the footsteps of the defensive back as you’re concentrating on catching the ball. What separates the men from the boys is the one who “hears” the footsteps but doesn’t miss the ball. That’s mental discipline, concentration. Football is very physical or else it wouldn’t be fun. But it is also a mental game and that is why it’s challenging. You can get hurt in football if you screw up and ignore the right way to do things. However, mental discipline and concentration, which you develop during hours of practice, helps you avoid such mistakes.",http://www.corestandards.org/assets/Appendix_C.pdf,,,
8,"In the book The Old Man and the Sea, Ernest Hemingway tells the story of an old Cuban fisherman named Santiago who, considered by the villagers to be the worst type of unlucky, is still determined to win a battle against a giant Marlin off the coast of Cuba. Santiago succeeds, but his successes do not come without great hardship and struggle. He spends three days being dragged in his skiff by the enormous marlin with minimal food and water, all the while enduring acute physical pain, tiredness, and an unending loneliness due to the absence of his young friend, Manolin. It is only after Santiago’s prize fish is completely devoured by sharks that he returns home to the village scorners and the safety of Manolin’s trust. As his suffering and loss compound, we can see that Hemingway’s quote “a man can be destroyed but not defeated” offers a key insight into Santiago’s life. As the story begins, we learn that Santiago has gone eighty-four days straight without catching a fish. Young Manolin’s parents will no longer allow the two to fish together, for they do not want their son being exposed any more to this type of failure. Santiago and Manolin are deeply saddened by this news, but Santiago does not let the loss of his friend or the defeat that others see him suffering keep him off the sea. Rather, with bright and shining eyes he thinks “maybe today. Every day is a new day” (pg. 32), and prepares to catch the biggest fish of his life. This shows that even though almost all of Santiago’s acquaintances feel that his fishing career is over, he sees it about to reach its all time high. Though he knows he is physically older and weaker than most of his fellow fisherman, he refuses to let their opinions and stereotypes destroy his confidence and determination. As the story progresses, Hemingway presents an even more vivid picture of Santiago refusing to be destroyed by the forces that threaten to defeat him. Even after he accomplishes the difficult task of hooking the giant Marlin, he finds his skiff being dragged by the fish for over two days. Living in the small boat is no easy task for Santiago, and soon injury and suffering seem to take over his entire body. His back is sore from sitting so long against the stiff wood, his face is cut from fishing hooks, his shoulders ache, and his eyes have trouble focusing. Most difficult to endure though is the terrible condition in which he finds his hands. The left one is weakened from a period of being tightly cramped, and both are extremely mutilated from the burn of the moving fishing line. It would have been so much easier for Santiago to simply give up and release the fish, yet he knows that if he endures a little longer, victory will be his. Even when it seems he has no effort left, Santiago promises himself “I’ll try it again.” (pg. 93) This is Santiago’s real inner determination coming through. He has encountered so many obstacles during the past few days, yet he will not let them defeat his dream of killing the fish. There is no outside force promising a splendid reward if he succeeds, only those that threaten to ridicule him if he is destroyed. Santiago is working solely on his own desire to fulfill his dream and prove to himself that, although his struggles may cost him his life, he can accomplish even the seemingly impossible. After three long days and nights, Santiago’s determination pays off, and at last he manages to catch and kill the Marlin. It is only a very short time that he has to relish in his triumph though, for a few hours later vicious sharks begin to destroy the carcass of the great fish. For hours, Santiago manages to ward them off, but this time it is not he who wins the final battle. Spirits low and pain at an all time high, Santiago returns to the village, towing behind him only the bare skeleton of a treasure that once was. It seems as though Santiago is ready to just curl up and die, and indeed he has reason to feel this way. Yet as he rests alone and talk with Manolin, we see a hint of Santiago’s determination, that has characterized his personality throughout the entire story, begin to shine through. Upon reaching home, he begins to make plans with Manolin about future adventures they will have together. Hemingway tells us that Santiago, in his youth, had loved to watch the majestic lions along his home on a white sand beach in Africa, and he still returns to those dreams when searching for contentment. That night, as Santiago drifts off to sleep, Hemingway tells that he was indeed “dreaming about the lions.” (pg. 127) This is perhaps the truest test of how much courage and determination a person has. If even when they have suffered the biggest defeat of their life, they are able to look to the future and realize the wonderful things they still posses. Though the forces of nature and time destroyed Santiago’s prize fish, he refuses to let that fact ruin the rest of his life. No one can take away his love for Manolin or memories of what once was, and because of this, no one can ever truly defeat Santiago. In conclusion, throughout the entire story The Old Man and the Sea, Santiago refuses to
surrender to the forces working against him. He ignores the comments of those who think he is
unlucky, endures great physical pain, and rises up from the depths of sorrow over the lost Marlin to find
happiness in what he does possess. Hemingway’s quote “a man can be destroyed but not defeated” truly
does display the amount of determination that Santiago shows throughout his life.",http://www.corestandards.org/assets/Appendix_C.pdf,,,
9,"John Boyne’s story, The Boy in the Striped Pajamas, tells the tale of an incredible friendship between two eight-year old boys during the Holocaust. One of the boys is Bruno, the son of an important German commander who is put in charge of Auschwitz Camp, and the other is Shmuel, a Jewish boy inside the camp. Throughout the story their forbidden friendship grows, and the two boys unknowingly break the incredible racial boundaries of the time. They remain best friends until Bruno goes under the fence to help Shmuel find his father when they are both killed in the gas showers of the camp. By comparing and contrasting supporting characters, irony, and the themes in the movie and the book, it is clear that the movie, The Boy in the Striped Pajamas (Mark Herman, 2008) is not nearly as good as the novel of the same title. Characterization is very important to a story and influences how a person interprets the novel or movie, and one important way that the book differs from the movie is how Bruno’s mother is characterized. In the movie, she is unrealistically portrayed as an honest woman with good moral values, and is almost as naive as Bruno is about what is going on at Auschwitz. When she discovers what her husband is doing to people at the camp she is deeply disturbed. Mortified by her husband’s cruelty, their relationship declines. In contrast, she is a far more sinister character in the book. Though Bruno is too young to understand what his mother is doing, one of the reasons he dislikes Lieutenant Kotler is that, “ . . . he was always in the living room with Mother and making jokes with her, and Mother laughed at his jokes more than she laughed at Father’s” (162). Bruno’s mother is very unhappy in her new situation away from Berlin, and her discontent leads her to cheat on her husband. This also leads her to unknowingly hurt her son, for Bruno is upset that she is paying more attention to Lieutenant Kotler than she is to his father, and the damage she causes could be magnified if she continues to disrupt their family. Further examples of her abysmal character and unfaithfulness are revealed when Bruno’s mother finds the young lieutenant and says, “Oh Kurt, precious, you’re still here . . . I have a little free time now if—Oh! she said, noticing Bruno standing there. ‘Bruno! What are you doing here?’”(166). Her disloyalty further allows the reader to see that her character is far from virtuous, contrary to the opinion of a person who viewed the movie. Throughout the story, it also becomes apparent that Bruno’s mother is also an alcoholic, and, “Bruno worried for her health because he’d never known anyone to need quite so many medicinal sherries” (188). Unable to come to terms with her new circumstances and strained relationship with her husband, Bruno’s mother tries to drink away her problems, further conveying that she is a weak character. Bruno’s extreme innocence about his mother and situation at Auschwitz are magnified by the use of irony in both the movie and the book. In some ways the book and the movie have similar aspects, and one of these aspects is how irony is used to emphasize Bruno’s innocence and to greatly emphasize the tragic mood of the story. In the final climactic scene of the movie—just after Bruno has gone under the fence to help Shmuel find his father— the two boys are led to the gas showers to be killed. Unaware of what is about to happen to them, Bruno tells Shmuel that his father must have ordered this so it must be for a good reason, and that they are going into the air-tight rooms to stay out of the rain and avoid getting sick. This statement is incredibly ironic because, unbeknownst to Bruno, his father has unknowingly commenced his own son’s death sentence. In addition to this, the soldiers have no intention of keeping their prisoners healthy. It never occurs to Bruno that anyone would want to destroy another human being or treat them badly, and his innocence makes his premature death all the more tragic. Although the movie may be incredibly ironic in a few specific instances, the book contains a plethora of ironic events that also accentuate Bruno’s childishness and naivety. A profound example of this is exhibited when Bruno thinks to himself that, “ . . . he did like stripes and he felt increasingly fed up that he had to wear trousers and shirts and ties and shoes that were too tight for him when Shmuel and his friends got to wear striped pajamas all day long” (155). Bruno has no clue that the people in the “striped pajamas” are being cruelly treated and murdered, and is jealous of what he thinks is freedom. Bruno once again reveals his innocence when he asks Pavel, the Jewish man from the camp who cleans him up after a fall, “If you’re a doctor, then why are you waiting on tables? Why aren’t you working at a hospital somewhere?” (83). It is a mystery to Bruno that a doctor would be reduced to such a state for no transparent reason, and his beliefs should be what all adults think. Though what he says is naive, it points out the barbarity of the German attitude toward the Jews. If an uneducated
child could be puzzled by this, then how could learned adults allow such a thing? Through Bruno’s
comment, John Boyne conveys the corruptness of the German leaders during the Holocaust, an idea that
the movie does not relay to the watcher nearly as well. The book impels the reader to think deeper about
the horrors of the Holocaust, and all this ties into the true theme of the story.
The Boy in the Striped Pajamas and its movie counterpart both have different themes, but it is the book’s
theme that accurately states the author’s message. The movie ends with a race against time as Bruno’s
family searches for him in the camp, trying to find him before he is killed. They are too late, and Bruno
and Shmuel die together like so many other anonymous children during the Holocaust. The theme of the
movie is how so many children died at the ruthless hands of their captors; but the book’s theme has a
deeper meaning. As Bruno and Shmuel die together in the chamber, “ . . . the room went very dark, and
in the chaos that followed, Bruno found that he was still holding Shmuel’s hand in his own and nothing
in the world would have persuaded him to let it go” (242). Bruno loves Schmuel, and he is willing to stay
with him no matter what the consequences, even if it means dying with him in the camp that his father
controls. They have conquered all boundaries, and this makes the two boys more than just two more
individuals who died in Auschwitz. The Boy in the Striped Pajamas is not the story of two children who
died in a concentration camp; this story is about an incredible friendship that triumphed over racism
and lasted until the very end. It is the story of what should have been between Jews and Germans, a
friendship between two groups of people in one nation who used their strengths to help each other.
Based on the analysis of supporting characters, irony, and themes of John Boyne’s The Boy in the Striped
Pajamas and the movie, it can be concluded that the book is far superior to the movie. Though Bruno’s
mother is a dishonest woman in the book, her bad character is more realistic for the time when compared
to the mother in the movie who is horrified by Auschwitz. John Boyne uses many examples of irony in the
book to emphasize Bruno’s innocence and to magnify the tragedy of his death. Unlike the movie the irony
in the book leads the reader to ponder on the barbarity of the German leaders during the Holocaust. The
book’s theme of long lasting friendship gives purpose to the story, while the movie’s theme of the cruelty
of concentration camps does not lead the viewer to delve deeper into the story. It is necessary for the
person to read this book in order to understand the true message of friendship and cooperation in the
story, a message that a person who had only seen the movie could not even begin to grasp.",http://www.corestandards.org/assets/Appendix_C.pdf,,,
9,"More than 8,000 miles of land and sea separate two seemingly contrasting young women. One young girl lives in the urban streets of Chicago, depicted in The House on Mango Street by Sandra Cisneros (1984), while the other thrives in the countryside of New Zealand, as shown in Whale Rider, directed by Niki Caro (2003)—one an immigrant from a foreign country and the other a native Maori descendent. Both girls struggle for change, fighting their own quiet wars. Despite the vast differences in lifestyle and culture, both Esperanza Cordero of Chicago and Paikea Apirana of New Zealand are destined to be leaders of their generation in spite of the multitude of traditions and expectations that define them as individuals and their role as women in society. These two natural-born leaders are bridging the gap between the ancient customs and modern-day life. While culture has a huge impact on the Cordero and Apirana families, the protagonists of both groups are affected the most. In Esperanza’s world, women are put down and locked inside their husband’s houses, having no rights and absolutely no say in their own households. The patriarchal society overwhelms every aspect of life, and Esperanza demands change through rebelling in her own quiet war. “I have decided not to grow up tame like the others who lay their necks on the threshold waiting for the ball and chain” (The House on Mango Street). She plans to set her own example, to forge her own path, in the hopes that the oppressed women of Mango Street will realize alternative options. Desperately seeking an opportunity to flee Mango Street, Esperanza dreams of the day when she will leave just another crippled house to seek her own way in the world. However, she states, “They will not know I have gone away to come back. For the ones I left behind. For the ones who cannot get out” (The House on Mango Street). Paikea, on the other hand is a native of New Zealand. According to legend, her ancestor and namesake rode on the back of a whale to this land and her family has been there ever since. Because of her rich and influential history, Pai is very proud of her culture. She wants the best for her people and she understands that the village and tribe must modernize and change with the times or else they may lose everything. For example, in the movie Whale Rider, Pai walks into her kitchen to find three elder women smoking cigarettes. Hiding the evidence, the conversation dies as soon as she enters the room, but she says to them, “Maori women have got to stop smoking.” Pai loves her culture and the significance of the whale, yet she, like Esperanza, demands change, starting with her grandfather Koro accepting the fact that Pai is destined to become the first female chief of the village. Both girls dream of the day where their women will be respected and treated as equals in their patriarchal societies. Family also plays an important role in both The House on Mango Street and Whale Rider. The Corderos are one happy group, with lots of strong and inspirational individuals, binding relatives together like a ribbon on a present. Esperanza, the namesake and great-grandmother of the young protagonist, was a strong-willed woman. “My great-grandmother. I would’ve liked to have known her, a wild horse of a woman, so wild she wouldn’t marry” (The House on Mango Street). Another prominent man is Esperanza’s Uncle Nacho. At a baptism, Uncle Nacho convinces Esperanza to dance; despite her sad brown shoes, she in fact does with her uncle telling her how beautiful she is, making her forget her discomfort and hatred of her shoes. Even though Esperanza may be loved in her family and close community, she is of low social status in general. She, like Geraldo in the vignette “Geraldo No Last Name,” is “just another brazer who didn’t speak English. Just another wetback. You know the kind. The ones who always look ashamed.” Her father is a gardener at rich people’s houses, and her mother watches over the four children (Esperanza, Nenny, Carlos, and Kiki). From a typical Mexican family, Esperanza is not poor but also has never really experienced any luxury other than a used car. On the other hand, Paikea comes from a broken family. Her mother died during childbirth, along with her twin brother. After feeling the depression of loss and loneliness, Pai’s father Porourangi left New Zealand to live in Germany, where he sculpted and sold Maori art. Pai was left to be raised by her grandparents Koro, the current chief, and Nanny Flowers. Similar to Esperanza, Pai shares common family members that inspired them and encouraged them through their trials, Nanny Flowers, for example, raised Pai to be the woman she is—independent and tough. Regardless of the criticism from Koro, Nanny Flowers encourages Pai to do what she knows is best, even if that results in harsh consequences. For example, during the movie, Pai and the young boys of the village attend a school lesson taught by Koro. Pai is last in line, but sits down on the front bench with the others, although Koro tells her to sit in the back, the proper place for a woman. She refuses to move even when her grandfather threatens to send her away, which he does because Pai will not give up her seat. As she walks away from the group, Nanny Flowers has a proud little smile on her lips, for she knows that Pai is ordained to be the next leader. Because Pai is next in line to become the chief, she is of very high status, just below the current chief. A prominent figure on Mango Street, Esperanza presents an alternative to the oppression of women in the community. In the outside world, however, she is just another young girl with parents who immigrated to the United States in the hopes of a better life for their children. Esperanza wants to set an example for the women trapped in their houses, to provide an escape for those ensnared in the barbed wire of marriage. Above all, she dreams of the day where she can leave Mango Street, yet she knows that it is her duty to return to free her friends. As told by the Three Sisters, “You will always be Esperanza. You will always be Mango Street. You can’t erase what you know. You can’t forget who you are.” These three women told Esperanza that she was special and was meant to be a strong and leading person, just like Pai and the whales. Because of the rich diversity and influences in her neighborhood, Esperanza learns through her friends and experiences they share. Marin, Rafaela, Lucy, Rachel, Sally, and Alicia all provided a learning experience in one way or another. As all of these young ladies are in a similar age range with Esperanza, they undergo multiple trials side-by-side. Contrastingly, Paikea has the blood of a leader running through her veins. She is a native, a leader, and a change. Pai, like Esperanza, is a leading figure amongst the women of her community. Always aware of the outer world, Pai knows that her people must adapt to the changing times or they will be swept away by the current of technology. She holds a great love and respect for her culture and people, and she wants what is best for them, even if it involves changing ancient traditions and ways. Pai knows it is her duty to stay, and her desire keeps her rooted in her little village. Once, Pai’s father offered to take her to Germany with him to start a new life, and she agreed to go with him. However, in the car ride along the beach, a whale calls from the depths of the ocean and it is then that Pai knows she cannot leave her people. She asks her father to turn around and she returns to the village of her people. Due to having little to no interaction with kids her age, Pai must learn from her elders and through Koro’s reactions. The children of the village tease and taunt Pai for her name and her big dreams, yet she pays them no attention. Unlike Esperanza, Pai knew from the beginning that she was destined to be great and is different from others her age. Finally, the personalities of these two protagonists are exceedingly different. Esperanza, although older than Paikea, has low self-esteem and little self-confidence. She is afraid of adults, and as shown in “A Rice Sandwich,” she often cries when confronted by her elders. Throughout the novel, Esperanza is shamed by her actions, other’s actions, and other’s words. All this young girl wants is to make friends and be loved by others, but she gets in her own way. However, when the world seems against her and she is all alone, Esperanza writes to escape. As directed by her deceased Aunt Lupe, she continues the poetry and short stories that free her from the chokehold of Mango Street. While she finds joy in pencils and paper, she does not in her name. “Esperanza” in Spanish means “hope” and “waiting,” two words that describe this girl perfectly. She is the hope for the oppressed but she must wait for her opportunity to leave. In contrast to Pai, she actually did have a childhood, a carefree times of playing and having fun with friends before the burden of responsibility is placed on their shoulders, like the sky on Atlas’s. Paikea, alternatively, is a proud and confident girl. She knows what is best and what her people must do in order to survive. Starting with the women, she tells them to change their ways at the ripe old age of ten. Pai is a serious and mature child, with a grown mannerism and demeanor. Little can shame her, except for her grandfather; all Pail wants is to be loved and accepted by Koro. While everyone in the village can see that Pai is fated to become the next chief, Koro stubbornly refuses to believe until the very end. In her position, she takes her ancestry very seriously. Pai was named after her ancestor who rode the back of a whale to New Zealand, and she is exceedingly proud of her name, unlike Esperanza. And unlike Esperanza, it seems as though Pai has no time for boys or any relationships between them. She considers herself “one of the boys,” and shows no interest. Growing up with her situation and the multiple responsibilities that followed left little time for an actual childhood. In the end, the fate of two different cultures rests in the hands of two different young girls. While they both strive for freedom from oppression and change, Esperanza Cordero and Paikea Apirana have different techniques through which they reach those goals. Esperanza, a quiet and ashamed girl of 13 or 14, chooses a singular path to walk. She chooses the road she must walk alone, unaccompanied but free from patriarchal domination. While fighting to free those sitting at the window, Esperanza finds her own destiny as the change needed on Mango Street. Paikea, a strong and confident girl of 10 or 11, walks the forbidden path, the path of a chief. She chooses to defy her grandfather and all traditions in order to modernize her people. In order to save them, she must change them. Both young women, influential and inspiring, search for the key to free the ones they love.",http://www.corestandards.org/assets/Appendix_C.pdf,,,
9,"Civil disobedience is the refusal to follow an unjust law. Gandhi led India to independence by using civil disobedience and non-violent resistance. His motto was, “will not fight, will not comply.” One of Gandhi’s first acts of civil disobedience was when he refused to move to 3rd class on the train. He bought a 1st class ticket but they wouldn’t let him sit there. He then got kicked off the train. This is just one example of Gandhi’s enforcement of non-violent resistance. He has done many things from refusing to get off the sidewalk to being beaten for burning his pass. He figured that if he died, it would be for the right reasons. He said, “They can have my body, not my obedience.” Eventually he got all of India going against Britain’s unjust laws. While it took the people of India longer to realize, Gandhi proved that civil disobedience and non-violent resistance can be a more effective way of fighting back. Britain finally let India have its independence.",http://www.corestandards.org/assets/Appendix_C.pdf,,,
10,"The __________ School Board has recently proposed a bond levy to add new facilities as well as conduct some major repairs to the school. The bond includes building a new gymnasium, a new science room and lab, a new Media Center/Library, new Chapter 1 and Special Education classrooms, and other facilities such as more parking space, an increase in storage area, and new locker rooms. Along with new construction, the board is proposing to remodel facilities such as the drama/music areas, the entire roof, the heating system, the school kitchen, and present gym as well. This bond allowing __________ School to add more facilities should be passed in order for young students to be provided with a better education. Several arguments have been brought up concerning the levy since it failed in the March election. Some say that the school doesn’t need to have brand new facilities and better classrooms, but it does. Just this year the school had to shut down for days at a time as a result of a malfunction of the heating system. The roof of the library also had a leaking problem all winter long. The leaking has actually caused the ceiling tiles to rot to the point where they are having to be removed. It isn’t safe to sit underneath them because, in fact, they have fallen to tables where students had been working only minutes before. Another issue that people may be concerned with is the money that taxpayers have to put up for the building. The cost of the project in its entirety will be 2.9 million dollars, meaning that for the next 25 years, taxpayers would pay 40 cents more per thousand dollars in property tax than they do this year. The project does cost a significant amount of money, but the school needs it. If something isn’t done now, then the facilities such as the library, the science room and others will continue to grow steadily worse. The construction and remodeling needs to be done eventually, so why not now, when interest rates are low and expenses are also low. Superintendent __________ commented that it would cost the taxpayers much less money now than ten years from now. Another reason that this is a good time to pass this bond is that the results of Ballot Measure 5 are going into effect at the same time as the levy. As it stands now, property tax rates will go down another $2.50 by next year; however, if taxpayers don’t mind paying what they do now and can handle a 40 cent increase, then the school can be that much better. Many other good reasons we exist for funding this construction now. For one, better facilities will be made available to everyone: staff members, students, and community members. The new gym will allow student athletes to have earlier practices and more time for homework. With only one gym in a K–12 school system, the junior high has to practice in the morning before school, starting at 6:30 A.M., meaning that both the girls and boys teams had to practice at the same time, with half of the court for the girls half for the boys. After school, the high school girls would practice from 3:30 to 5:30 P.M. The varsity boys would then start at 5:30 or 6:00 and go until 7:30. After that, the junior varsity boys would come in for an hour and a half. It’s absurd to think that student athletes can make good use of their time with a schedule like that. If the bond were to pass, both the new gym and the present gym would be used for practices and athletes wouldn’t have to wait so long to practice every day. Another reason that the gym should be built is that it is no longer adequate. The bleachers are too close to the court and so there is no room to walk by without getting in the way during a game. The gym also poses a problem for the cheerleaders. As it is now, there is no room for them to cheer. They have to stand on one of the ends which, of course, is right in the way of people walking by. If a new gym were built, enough room would be provided surrounding the court that there wouldn’t be any of the problems there are now. Another advantage to the bond proposed is that it would provide more space in the school. The school has always been small, which is in some ways nice, but it needs to expand. The lack of space is a problem because everyone is crammed into one little hallway trying to make it around from class to class. As it is, there isn’t enough room for the library to just be a library or the kitchen to just be a kitchen. Students can’t even go to the library when they need to because Health, Media, and other classes are held there. The Satellite Learning classroom, which shares a space with the kitchen, usually has a difficult learning atmosphere each day people prepare food for the hot lunch program. Another problem area is the current science room and lab. Lab facilities are outdated and cannot be replaced
for a variety of reasons related to the plumbing and electrical systems. Both science teachers have said
publicly that the chemical storage room is inadequate and unsafe. The science curriculum is a core part
of students’ education and they deserve good facilities.
It is clear then, that __________ School needs significant improvements in which case the bond
must be passed. As a community, education is an essential part of the future. In the past, __________
has relied in the timber industry for employment, but times are changing and the younger generations
need to be better prepared to meet the challenges that arise. For example, they need to able to take
part in a variety of activities and be able to achieve in many different areas. If the school is inadequate,
how can the younger generations be provided with the education and training they need to be
successful in the future?",http://www.corestandards.org/assets/Appendix_C.pdf,,,
